Source.Port,Destination.Port,URG.Flag.Count,min_seg_size_forward,L7Protocol,ProtocolName
35507,443,1,32,124,YOUTUBE
34029,443,0,32,91,SSL
59904,3128,1,20,126,GOOGLE
50576,3128,0,20,130,HTTP_CONNECT
52454,3128,1,32,130,HTTP_CONNECT
37446,443,1,32,122,GMAIL
50243,3128,0,20,131,HTTP_PROXY
54633,3128,0,20,126,GOOGLE
50786,3128,1,20,147,WINDOWS_UPDATE
45829,80,0,32,126,GOOGLE
3128,1840,1,20,7,HTTP
37807,443,0,32,124,YOUTUBE
56128,80,1,32,7,HTTP
3128,52253,1,20,7,HTTP
62161,3128,1,20,126,GOOGLE
3128,54314,0,20,131,HTTP_PROXY
51399,3128,0,20,126,GOOGLE
50432,3128,0,20,131,HTTP_PROXY
59100,80,0,32,7,HTTP
3128,50851,1,20,7,HTTP
3128,53086,0,20,131,HTTP_PROXY
49554,3128,0,20,70,YAHOO
42587,443,1,32,126,GOOGLE
49671,3128,1,20,126,GOOGLE
3128,49431,1,20,7,HTTP
38998,443,0,32,91,SSL
35760,443,0,32,126,GOOGLE
44756,443,0,32,126,GOOGLE
51614,3128,0,20,126,GOOGLE
443,34278,0,32,126,GOOGLE
49878,3128,1,20,131,HTTP_PROXY
3128,50824,1,20,7,HTTP
3128,51964,1,20,7,HTTP
53447,3128,0,20,130,HTTP_CONNECT
3128,54371,1,20,7,HTTP
64817,3128,0,20,126,GOOGLE
37763,443,0,20,125,SKYPE
65269,3128,0,20,126,GOOGLE
47165,443,0,32,91,SSL
50134,3128,0,20,131,HTTP_PROXY
3128,51193,0,20,7,HTTP
3128,51962,1,20,7,HTTP
80,60836,0,32,7,HTTP
3128,57968,0,20,131,HTTP_PROXY
3128,51067,1,20,7,HTTP
50845,443,1,20,91,SSL
34371,443,0,32,91,SSL
50175,3128,0,20,131,HTTP_PROXY
51256,3128,1,20,130,HTTP_CONNECT
61772,3128,0,20,126,GOOGLE
3128,2520,1,20,7,HTTP
443,36609,0,32,126,GOOGLE
60186,443,1,32,126,GOOGLE
50515,443,1,32,124,YOUTUBE
46858,443,0,32,126,GOOGLE
3128,49387,0,20,131,HTTP_PROXY
51535,3128,0,20,131,HTTP_PROXY
53901,443,1,32,124,YOUTUBE
49977,3128,0,20,7,HTTP
49161,443,0,32,126,GOOGLE
53390,3128,0,20,131,HTTP_PROXY
37531,80,0,32,220,CLOUDFLARE
58377,443,0,32,126,GOOGLE
64669,3128,0,20,130,HTTP_CONNECT
50380,3128,0,20,131,HTTP_PROXY
3128,60098,1,20,130,HTTP_CONNECT
51969,3128,0,20,147,WINDOWS_UPDATE
50811,443,1,20,91,SSL
49847,3128,0,20,126,GOOGLE
49402,80,0,32,7,HTTP
49717,3128,0,20,7,HTTP
56838,443,1,32,124,YOUTUBE
51123,3128,0,20,131,HTTP_PROXY
56411,80,0,32,7,HTTP
443,45255,0,32,126,GOOGLE
3128,3418,1,20,7,HTTP
57001,80,1,32,7,HTTP
58208,443,1,32,124,YOUTUBE
49327,80,0,32,7,HTTP
3128,53031,1,20,7,HTTP
50334,3128,0,20,131,HTTP_PROXY
35072,443,0,32,124,YOUTUBE
55858,3128,0,20,130,HTTP_CONNECT
49539,3128,1,20,130,HTTP_CONNECT
61377,3128,0,20,125,SKYPE
49533,3128,1,20,130,HTTP_CONNECT
49640,3128,0,20,126,GOOGLE
49721,3128,0,20,126,GOOGLE
443,41701,0,32,126,GOOGLE
3128,50829,1,20,131,HTTP_PROXY
33891,443,0,32,122,GMAIL
53374,3128,1,20,131,HTTP_PROXY
3128,49600,1,32,7,HTTP
40611,443,1,32,126,GOOGLE
49900,443,0,20,91,SSL
58376,80,0,32,7,HTTP
56570,3128,0,20,131,HTTP_PROXY
63664,3128,0,20,130,HTTP_CONNECT
61687,3128,0,20,130,HTTP_CONNECT
53072,80,1,32,7,HTTP
49467,3128,0,20,178,AMAZON
55754,3128,0,20,125,SKYPE
0,0,0,0,81,IP_ICMP
61255,3128,0,20,130,HTTP_CONNECT
3128,52179,1,32,7,HTTP
3128,55146,1,32,131,HTTP_PROXY
51380,443,0,20,91,SSL
3128,51972,1,32,131,HTTP_PROXY
3128,63762,1,20,7,HTTP
36969,443,1,32,126,GOOGLE
3128,55570,1,20,7,HTTP
51651,3128,0,20,130,HTTP_CONNECT
50891,3128,0,20,126,GOOGLE
3128,49422,0,20,131,HTTP_PROXY
49409,443,0,20,91,SSL
36454,8089,0,32,7,HTTP
3960,3128,0,20,130,HTTP_CONNECT
52313,3128,0,20,130,HTTP_CONNECT
3128,63112,1,20,7,HTTP
52114,3128,0,20,126,GOOGLE
3128,49300,1,20,7,HTTP
55861,80,0,32,178,AMAZON
49234,3128,0,20,131,HTTP_PROXY
49520,3128,1,32,140,APPLE
443,35348,0,32,91,SSL
59855,443,0,32,133,NETFLIX
55329,443,0,20,91,SSL
49951,3128,1,20,126,GOOGLE
3128,49571,1,20,7,HTTP
52971,3128,0,20,126,GOOGLE
56705,3128,0,20,119,FACEBOOK
53377,80,1,32,40,CONTENT_FLASH
443,43172,0,32,91,SSL
42385,443,0,32,126,GOOGLE
60452,3128,0,20,131,HTTP_PROXY
49530,3128,0,20,131,HTTP_PROXY
443,56900,0,32,126,GOOGLE
33048,443,1,32,126,GOOGLE
60669,3128,0,20,125,SKYPE
3128,53507,0,20,7,HTTP
43982,80,0,32,7,HTTP
55212,3128,0,20,131,HTTP_PROXY
55909,3128,0,20,126,GOOGLE
45716,80,0,32,221,MS_ONE_DRIVE
57892,3128,0,20,126,GOOGLE
61709,3128,0,20,126,GOOGLE
3128,3284,1,20,7,HTTP
52312,3128,1,20,130,HTTP_CONNECT
49074,80,0,32,178,AMAZON
54373,443,1,32,122,GMAIL
36482,443,0,32,91,SSL
51084,3128,0,20,7,HTTP
55277,3128,0,20,126,GOOGLE
49056,443,0,32,212,MICROSOFT
46596,443,0,32,122,GMAIL
51757,443,0,32,126,GOOGLE
50281,3128,0,20,131,HTTP_PROXY
56522,3128,0,20,131,HTTP_PROXY
51020,3128,0,20,131,HTTP_PROXY
33185,80,1,32,126,GOOGLE
3128,55207,0,20,7,HTTP
59025,3128,0,20,126,GOOGLE
3128,55036,1,20,7,HTTP
53292,80,0,32,7,HTTP
44163,443,0,32,120,TWITTER
3128,50211,1,20,7,HTTP
3128,63659,1,20,7,HTTP
3128,52038,0,32,7,HTTP
51109,443,1,32,91,SSL
56682,443,0,32,124,YOUTUBE
45772,443,1,32,126,GOOGLE
49795,443,0,32,126,GOOGLE
51567,443,1,32,126,GOOGLE
52237,3128,0,20,147,WINDOWS_UPDATE
52079,3128,0,20,131,HTTP_PROXY
3128,60951,1,20,7,HTTP
50106,3128,1,20,126,GOOGLE
1697,3128,0,20,131,HTTP_PROXY
33033,443,0,32,91,SSL
55449,3128,0,20,126,GOOGLE
51345,3128,0,20,126,GOOGLE
41938,443,0,32,91,SSL
32890,80,0,32,7,HTTP
43636,80,1,32,7,HTTP
52223,3128,1,20,130,HTTP_CONNECT
50233,3128,1,20,131,HTTP_PROXY
49704,3128,0,20,126,GOOGLE
37602,443,0,32,126,GOOGLE
41703,80,0,32,7,HTTP
3128,56026,0,32,7,HTTP
49434,3128,0,32,126,GOOGLE
62142,3128,0,20,178,AMAZON
55228,3128,0,20,131,HTTP_PROXY
80,55132,0,32,7,HTTP
443,42335,0,32,126,GOOGLE
50847,443,0,32,126,GOOGLE
60891,3128,0,20,126,GOOGLE
3128,54714,0,20,131,HTTP_PROXY
51598,3128,0,20,178,AMAZON
56588,443,0,32,126,GOOGLE
50243,3128,0,20,131,HTTP_PROXY
52171,443,0,32,91,SSL
47428,443,0,32,126,GOOGLE
57253,443,0,32,124,YOUTUBE
45784,443,0,32,124,YOUTUBE
56640,443,0,32,126,GOOGLE
51037,3128,0,20,131,HTTP_PROXY
64766,3128,0,20,131,HTTP_PROXY
36594,443,0,32,212,MICROSOFT
59372,443,0,32,91,SSL
56881,3128,0,20,130,HTTP_CONNECT
56415,3128,0,20,130,HTTP_CONNECT
51577,3128,0,20,126,GOOGLE
3128,51367,1,20,131,HTTP_PROXY
59902,80,0,32,7,HTTP
60183,443,1,32,91,SSL
42528,443,1,32,126,GOOGLE
3128,52505,1,20,131,HTTP_PROXY
51449,80,1,32,120,TWITTER
3128,60142,0,20,7,HTTP
50240,3128,0,20,126,GOOGLE
80,45799,0,32,7,HTTP
3128,51807,0,20,126,GOOGLE
51146,3128,0,20,126,GOOGLE
80,45101,0,32,178,AMAZON
3128,1324,0,20,7,HTTP
31589,3128,0,20,131,HTTP_PROXY
52506,3128,0,20,130,HTTP_CONNECT
50530,3128,1,20,131,HTTP_PROXY
3128,58288,1,20,7,HTTP
80,42427,0,32,7,HTTP
51893,3128,0,20,131,HTTP_PROXY
443,45833,0,32,126,GOOGLE
3128,51786,1,20,7,HTTP
3128,61546,1,20,131,HTTP_PROXY
51232,3128,0,20,124,YOUTUBE
49226,3128,0,20,131,HTTP_PROXY
58686,8080,1,32,7,HTTP
36586,80,0,32,126,GOOGLE
56030,443,0,32,124,YOUTUBE
3128,54789,0,20,7,HTTP
60901,3128,1,20,131,HTTP_PROXY
54355,443,0,32,91,SSL
3128,4645,0,20,131,HTTP_PROXY
34064,443,0,32,124,YOUTUBE
53645,3128,0,20,131,HTTP_PROXY
63323,3128,0,20,131,HTTP_PROXY
51822,3128,0,20,131,HTTP_PROXY
3128,53319,0,20,131,HTTP_PROXY
56760,3128,1,20,178,AMAZON
49808,3128,0,20,131,HTTP_PROXY
3128,61977,0,20,131,HTTP_PROXY
443,53505,0,32,91,SSL
59201,3128,0,32,130,HTTP_CONNECT
44085,443,0,32,91,SSL
443,50210,0,32,91,SSL
3128,58114,0,32,131,HTTP_PROXY
3128,2885,1,20,7,HTTP
3128,55606,0,32,131,HTTP_PROXY
58497,3128,1,20,126,GOOGLE
52117,3128,0,20,130,HTTP_CONNECT
59062,443,0,32,91,SSL
54895,443,1,32,126,GOOGLE
33537,443,0,32,91,SSL
56946,3128,1,20,131,HTTP_PROXY
3128,55561,0,32,131,HTTP_PROXY
51667,3128,0,20,178,AMAZON
51112,3128,0,20,126,GOOGLE
61211,3128,0,20,131,HTTP_PROXY
2698,3128,1,32,130,HTTP_CONNECT
51857,80,0,32,212,MICROSOFT
52325,3128,0,20,131,HTTP_PROXY
34770,443,1,32,126,GOOGLE
55325,3128,1,20,124,YOUTUBE
50778,80,0,32,211,INSTAGRAM
55461,443,0,20,91,SSL
63043,3128,0,20,130,HTTP_CONNECT
64618,3128,0,20,126,GOOGLE
53338,443,0,32,91,SSL
50284,3128,1,20,126,GOOGLE
51816,3128,0,20,126,GOOGLE
3128,4511,1,20,7,HTTP
3917,3128,0,32,131,HTTP_PROXY
35689,80,0,32,126,GOOGLE
49888,3128,0,20,178,AMAZON
45491,443,1,32,126,GOOGLE
3128,50247,0,20,7,HTTP
60297,443,0,32,91,SSL
33706,443,0,32,124,YOUTUBE
50355,3128,1,20,131,HTTP_PROXY
48923,80,1,32,7,HTTP
60604,3128,1,32,126,GOOGLE
51253,3128,0,20,124,YOUTUBE
41512,80,1,32,40,CONTENT_FLASH
3128,63840,1,20,7,HTTP
53775,3128,0,20,131,HTTP_PROXY
47697,443,1,32,126,GOOGLE
57280,3128,0,20,124,YOUTUBE
63514,3128,0,20,126,GOOGLE
80,43713,0,32,7,HTTP
55032,3128,0,20,126,GOOGLE
34372,443,0,20,91,SSL
49306,3128,0,20,126,GOOGLE
36569,443,0,32,122,GMAIL
50139,3128,0,20,126,GOOGLE
49700,3128,1,32,131,HTTP_PROXY
1657,3128,1,20,130,HTTP_CONNECT
51911,3128,0,20,126,GOOGLE
50067,443,0,32,126,GOOGLE
60177,443,0,32,145,APPLE_ITUNES
53468,3128,0,20,121,DROPBOX
49794,3128,0,20,126,GOOGLE
60279,80,0,32,126,GOOGLE
3128,51283,0,20,131,HTTP_PROXY
51056,3128,0,20,147,WINDOWS_UPDATE
57431,3128,1,20,131,HTTP_PROXY
63885,3128,0,20,131,HTTP_PROXY
2486,3128,0,20,130,HTTP_CONNECT
50618,3128,0,20,131,HTTP_PROXY
3128,35337,0,32,7,HTTP
55093,443,0,32,126,GOOGLE
3128,51542,1,20,7,HTTP
3128,62227,1,20,131,HTTP_PROXY
47149,443,1,32,126,GOOGLE
52505,3128,0,20,126,GOOGLE
63191,3128,0,20,131,HTTP_PROXY
60013,443,0,32,126,GOOGLE
1723,3128,0,20,126,GOOGLE
4846,3128,0,32,130,HTTP_CONNECT
53530,3128,0,20,126,GOOGLE
51871,3128,0,20,130,HTTP_CONNECT
3128,49497,1,20,7,HTTP
37689,443,0,32,91,SSL
48937,80,1,32,126,GOOGLE
50703,3128,0,20,131,HTTP_PROXY
36199,443,1,32,126,GOOGLE
56588,3128,1,20,7,HTTP
55583,3128,0,20,126,GOOGLE
34111,443,0,32,91,SSL
3128,49435,0,20,131,HTTP_PROXY
49519,443,0,32,212,MICROSOFT
53069,3128,0,20,126,GOOGLE
57826,443,0,32,91,SSL
52895,3128,0,20,119,FACEBOOK
35895,80,0,32,7,HTTP
3128,50261,1,20,7,HTTP
65240,3128,1,20,130,HTTP_CONNECT
36837,443,0,32,126,GOOGLE
42434,443,0,32,169,UBUNTUONE
62802,3128,0,20,124,YOUTUBE
47735,443,0,32,126,GOOGLE
3803,3128,0,20,7,HTTP
49232,3128,1,20,131,HTTP_PROXY
33880,443,0,32,124,YOUTUBE
3916,3128,0,32,126,GOOGLE
60864,3128,0,20,130,HTTP_CONNECT
50019,3128,0,20,131,HTTP_PROXY
49795,3128,0,20,130,HTTP_CONNECT
3128,54273,0,20,131,HTTP_PROXY
58803,443,1,32,121,DROPBOX
56873,80,1,32,7,HTTP
3128,52178,1,20,131,HTTP_PROXY
2236,3128,0,20,131,HTTP_PROXY
3128,61448,0,20,7,HTTP
3128,58983,0,20,7,HTTP
3128,3375,1,20,7,HTTP
49188,3128,1,20,131,HTTP_PROXY
3337,3128,1,32,130,HTTP_CONNECT
51750,3128,0,32,130,HTTP_CONNECT
62378,3128,1,20,126,GOOGLE
443,56788,0,32,126,GOOGLE
34886,80,0,32,7,HTTP
51114,3128,0,20,126,GOOGLE
57196,3128,0,20,131,HTTP_PROXY
3128,52684,1,32,7,HTTP
57753,443,1,32,126,GOOGLE
53050,3128,0,20,126,GOOGLE
54487,3128,0,20,131,HTTP_PROXY
50974,3128,0,20,130,HTTP_CONNECT
50525,3128,0,20,131,HTTP_PROXY
45473,443,1,32,91,SSL
46104,443,0,32,126,GOOGLE
34448,80,1,32,147,WINDOWS_UPDATE
50750,3128,0,20,131,HTTP_PROXY
51326,80,0,32,7,HTTP
53147,3128,0,20,130,HTTP_CONNECT
443,53570,0,32,126,GOOGLE
443,41066,0,32,126,GOOGLE
58990,3128,0,20,131,HTTP_PROXY
40418,80,1,32,7,HTTP
49967,80,1,32,7,HTTP
53663,80,0,32,7,HTTP
51595,3128,1,20,131,HTTP_PROXY
50182,3128,0,20,130,HTTP_CONNECT
58144,443,0,32,126,GOOGLE
34634,443,1,32,91,SSL
4809,3128,0,20,131,HTTP_PROXY
60082,443,0,32,124,YOUTUBE
49166,3128,0,20,130,HTTP_CONNECT
56455,3128,0,20,131,HTTP_PROXY
443,38999,0,32,91,SSL
443,49822,0,32,121,DROPBOX
3999,3128,0,20,126,GOOGLE
49670,3128,0,20,126,GOOGLE
61121,3128,0,20,131,HTTP_PROXY
49190,3128,1,20,131,HTTP_PROXY
53523,443,1,32,91,SSL
39222,80,0,32,7,HTTP
49830,3128,0,20,131,HTTP_PROXY
50784,3128,0,20,131,HTTP_PROXY
61825,3128,0,20,130,HTTP_CONNECT
3128,53183,1,32,7,HTTP
50057,3128,0,20,68,MSN
44286,80,0,32,178,AMAZON
49245,3128,0,20,130,HTTP_CONNECT
49834,443,0,32,91,SSL
61178,3128,1,20,126,GOOGLE
53025,3128,1,20,7,HTTP
3128,61084,1,20,7,HTTP
3128,51436,0,20,7,HTTP
42648,443,0,32,126,GOOGLE
49853,3128,0,20,130,HTTP_CONNECT
49427,3128,0,20,126,GOOGLE
33834,3128,0,32,126,GOOGLE
3128,50160,0,20,7,HTTP
33859,443,0,32,126,GOOGLE
50208,443,0,32,126,GOOGLE
51972,3128,0,20,130,HTTP_CONNECT
37436,443,1,32,126,GOOGLE
65142,3128,0,20,126,GOOGLE
53595,3128,0,20,126,GOOGLE
47334,80,0,32,7,HTTP
47563,443,0,32,126,GOOGLE
51219,3128,0,20,124,YOUTUBE
35190,80,0,32,178,AMAZON
3128,49854,1,20,7,HTTP
3128,51428,1,20,131,HTTP_PROXY
56280,80,0,32,126,GOOGLE
43759,443,0,32,91,SSL
46323,443,0,32,91,SSL
3128,49878,1,32,7,HTTP
3128,58433,1,20,7,HTTP
49331,3128,0,20,131,HTTP_PROXY
3128,50668,1,20,7,HTTP
443,35070,0,32,126,GOOGLE
1302,3128,0,20,124,YOUTUBE
55846,3128,0,20,131,HTTP_PROXY
3128,50738,1,20,7,HTTP
51468,443,1,32,91,SSL
33638,443,0,32,91,SSL
58204,80,0,32,7,HTTP
49925,3128,0,20,131,HTTP_PROXY
40358,80,1,32,7,HTTP
58098,443,0,32,126,GOOGLE
52459,3128,1,20,131,HTTP_PROXY
35147,443,1,32,91,SSL
40643,443,1,32,126,GOOGLE
54972,3128,0,20,130,HTTP_CONNECT
3506,3128,0,20,131,HTTP_PROXY
63631,3128,0,20,131,HTTP_PROXY
51009,3128,1,32,131,HTTP_PROXY
58105,3128,1,20,130,HTTP_CONNECT
46240,443,0,32,91,SSL
59455,443,1,32,126,GOOGLE
3128,51281,0,20,131,HTTP_PROXY
3128,51443,1,20,7,HTTP
55805,3128,0,20,131,HTTP_PROXY
3128,1540,1,20,7,HTTP
53704,3128,1,32,126,GOOGLE
443,35636,0,32,121,DROPBOX
42945,443,0,32,91,SSL
50656,3128,0,20,124,YOUTUBE
63426,3128,1,20,130,HTTP_CONNECT
50657,3128,0,20,126,GOOGLE
60984,443,0,20,91,SSL
50011,3128,0,20,130,HTTP_CONNECT
3128,51439,1,20,7,HTTP
43124,80,0,32,126,GOOGLE
3128,51542,1,20,7,HTTP
56602,443,0,32,126,GOOGLE
50484,3128,0,20,212,MICROSOFT
49617,3128,0,20,7,HTTP
3128,49922,1,20,131,HTTP_PROXY
49200,3128,0,20,126,GOOGLE
3574,3128,1,20,130,HTTP_CONNECT
54577,3128,0,20,131,HTTP_PROXY
44276,443,0,32,91,SSL
55545,443,0,32,91,SSL
65277,3128,0,20,131,HTTP_PROXY
4876,3128,1,32,130,HTTP_CONNECT
2854,3128,0,32,130,HTTP_CONNECT
61343,3128,0,20,126,GOOGLE
56416,3128,0,20,124,YOUTUBE
57073,443,0,32,91,SSL
50840,3128,0,20,130,HTTP_CONNECT
51200,3128,0,20,122,GMAIL
49615,80,0,32,178,AMAZON
56929,3128,0,20,130,HTTP_CONNECT
58304,3128,0,20,131,HTTP_PROXY
58865,443,1,32,91,SSL
52292,3128,0,32,131,HTTP_PROXY
50089,3128,0,20,131,HTTP_PROXY
61172,3128,0,20,126,GOOGLE
39990,443,0,32,126,GOOGLE
47372,443,1,32,91,SSL
50301,443,0,20,178,AMAZON
52627,3128,1,20,131,HTTP_PROXY
40044,443,0,32,91,SSL
53437,3128,1,20,68,MSN
56448,3128,1,20,147,WINDOWS_UPDATE
40328,443,0,32,91,SSL
3128,52401,1,20,7,HTTP
443,49134,0,32,126,GOOGLE
53209,3128,0,20,126,GOOGLE
60359,3128,0,20,126,GOOGLE
63044,3128,0,20,126,GOOGLE
54905,3128,0,20,126,GOOGLE
54476,3128,0,20,131,HTTP_PROXY
50240,3128,0,20,130,HTTP_CONNECT
443,45281,0,32,125,SKYPE
51941,80,0,32,119,FACEBOOK
54133,3128,0,20,126,GOOGLE
50367,3128,0,20,68,MSN
56592,3128,0,20,130,HTTP_CONNECT
37042,80,0,32,126,GOOGLE
59414,443,0,32,126,GOOGLE
40221,2221,1,32,7,HTTP
3128,52084,0,20,7,HTTP
49408,80,0,32,7,HTTP
4849,3128,0,20,126,GOOGLE
3128,49617,1,20,131,HTTP_PROXY
51771,3128,0,32,124,YOUTUBE
51617,3128,0,20,126,GOOGLE
3128,50646,0,20,131,HTTP_PROXY
63822,3128,0,20,212,MICROSOFT
40302,443,0,32,126,GOOGLE
58785,3128,0,20,131,HTTP_PROXY
80,49307,0,32,7,HTTP
3128,55840,0,20,131,HTTP_PROXY
46500,443,0,32,126,GOOGLE
50165,443,0,32,120,TWITTER
52416,443,1,32,91,SSL
46576,443,1,32,91,SSL
3128,3287,0,32,131,HTTP_PROXY
57344,80,0,32,7,HTTP
51931,443,0,32,91,SSL
3128,53451,1,20,7,HTTP
3128,2654,1,32,7,HTTP
443,36097,1,32,178,AMAZON
47246,443,0,32,91,SSL
3128,50221,0,20,7,HTTP
52711,443,0,32,126,GOOGLE
33297,443,0,32,122,GMAIL
45949,80,0,32,178,AMAZON
443,51714,0,32,126,GOOGLE
54092,3128,0,20,131,HTTP_PROXY
3128,54361,1,20,7,HTTP
59402,443,1,20,91,SSL
51908,3128,0,20,130,HTTP_CONNECT
47428,443,1,32,120,TWITTER
54306,3128,0,20,212,MICROSOFT
3128,54110,1,20,7,HTTP
2666,3128,1,20,126,GOOGLE
41733,443,0,32,126,GOOGLE
51868,3128,0,20,130,HTTP_CONNECT
50716,3128,0,20,126,GOOGLE
40388,443,0,32,91,SSL
443,39790,0,32,126,GOOGLE
53687,443,0,32,91,SSL
3128,2508,0,20,131,HTTP_PROXY
49737,3128,0,20,130,HTTP_CONNECT
50843,3128,1,20,130,HTTP_CONNECT
2209,3128,0,20,126,GOOGLE
49222,3128,0,20,130,HTTP_CONNECT
58438,443,0,32,212,MICROSOFT
3128,51752,1,32,7,HTTP
33522,443,0,32,126,GOOGLE
55604,80,1,32,7,HTTP
50785,443,0,32,91,SSL
3128,49793,1,20,7,HTTP
60956,443,0,32,126,GOOGLE
55496,443,1,32,91,SSL
41238,80,0,32,7,HTTP
49908,3128,0,32,131,HTTP_PROXY
56039,3128,0,20,122,GMAIL
3128,3616,0,20,131,HTTP_PROXY
64414,3128,0,20,126,GOOGLE
47983,443,0,32,126,GOOGLE
49411,3128,0,20,131,HTTP_PROXY
38868,443,1,32,91,SSL
49055,443,0,32,126,GOOGLE
51859,443,0,32,124,YOUTUBE
35298,443,0,32,91,SSL
61304,3128,0,20,7,HTTP
443,60789,0,32,126,GOOGLE
3128,53179,1,20,131,HTTP_PROXY
55513,3128,0,20,130,HTTP_CONNECT
1951,3128,0,32,130,HTTP_CONNECT
42013,443,0,32,124,YOUTUBE
46407,80,0,32,7,HTTP
47585,80,0,32,7,HTTP
52752,443,0,32,126,GOOGLE
53428,3128,0,20,126,GOOGLE
34638,80,0,32,40,CONTENT_FLASH
53555,3128,0,20,130,HTTP_CONNECT
3128,60133,0,20,131,HTTP_PROXY
47281,443,0,32,91,SSL
39294,443,0,32,126,GOOGLE
54438,3128,1,20,131,HTTP_PROXY
56188,3128,0,20,7,HTTP
62647,3128,1,20,126,GOOGLE
41008,80,0,32,178,AMAZON
50708,443,1,20,91,SSL
43715,80,0,32,7,HTTP
53972,443,0,32,126,GOOGLE
49788,3128,0,32,119,FACEBOOK
51451,3128,0,20,131,HTTP_PROXY
3128,62131,0,20,131,HTTP_PROXY
55414,3128,0,32,119,FACEBOOK
52209,80,0,32,60,HTTP_DOWNLOAD
54961,3128,0,20,131,HTTP_PROXY
48105,80,1,32,68,MSN
55261,443,0,32,126,GOOGLE
40292,80,1,32,126,GOOGLE
48331,80,0,32,7,HTTP
3128,50154,0,20,131,HTTP_PROXY
48777,80,0,32,119,FACEBOOK
37299,80,0,32,7,HTTP
3128,53659,1,20,7,HTTP
50323,3128,0,20,126,GOOGLE
46030,80,0,32,126,GOOGLE
34533,443,0,32,91,SSL
50965,3128,0,32,131,HTTP_PROXY
55063,443,0,32,124,YOUTUBE
53223,443,0,32,91,SSL
8814,3128,0,20,131,HTTP_PROXY
49765,3128,0,20,119,FACEBOOK
60834,80,0,32,220,CLOUDFLARE
3128,49473,0,20,131,HTTP_PROXY
35330,443,0,32,126,GOOGLE
49223,3128,0,32,143,APPLE_ICLOUD
3128,56470,0,20,7,HTTP
3128,65304,1,20,7,HTTP
49563,3128,0,32,140,APPLE
41443,443,0,32,126,GOOGLE
53731,80,0,32,68,MSN
3128,35986,0,20,7,HTTP
50473,3128,0,20,130,HTTP_CONNECT
1924,3128,1,20,126,GOOGLE
34903,80,0,32,178,AMAZON
49807,3128,0,20,126,GOOGLE
3128,51882,0,20,7,HTTP
49248,443,0,32,91,SSL
52472,3128,0,20,126,GOOGLE
2628,3128,0,32,130,HTTP_CONNECT
51540,443,1,32,119,FACEBOOK
55423,3128,0,20,124,YOUTUBE
57527,443,1,32,126,GOOGLE
37404,80,0,32,7,HTTP
51878,443,0,32,91,SSL
54044,443,0,32,91,SSL
37973,80,1,32,178,AMAZON
54476,3128,0,20,126,GOOGLE
40593,443,1,32,91,SSL
3128,1862,1,20,7,HTTP
2929,3128,0,32,130,HTTP_CONNECT
443,58102,0,32,126,GOOGLE
443,49550,0,32,126,GOOGLE
54484,3128,0,20,131,HTTP_PROXY
3128,53066,0,20,131,HTTP_PROXY
60026,3128,0,20,130,HTTP_CONNECT
34558,443,1,32,126,GOOGLE
50548,443,0,32,91,SSL
53790,3128,0,20,131,HTTP_PROXY
46076,443,0,32,126,GOOGLE
49317,443,1,20,91,SSL
43381,80,0,32,178,AMAZON
48945,80,1,32,7,HTTP
49950,3128,0,20,126,GOOGLE
59468,443,0,32,91,SSL
49568,3128,0,20,126,GOOGLE
50518,3128,0,20,131,HTTP_PROXY
3128,51146,0,20,7,HTTP
3128,51728,1,20,7,HTTP
56175,3128,0,20,124,YOUTUBE
56876,443,0,32,126,GOOGLE
57660,3128,1,20,131,HTTP_PROXY
55789,3128,0,20,126,GOOGLE
51855,3128,0,32,131,HTTP_PROXY
3128,3903,1,32,7,HTTP
54176,3128,0,20,130,HTTP_CONNECT
36034,443,0,32,126,GOOGLE
3128,62911,0,20,131,HTTP_PROXY
123,123,0,20,9,NTP
59833,3128,0,20,131,HTTP_PROXY
51827,3128,0,20,130,HTTP_CONNECT
34206,80,0,32,126,GOOGLE
2772,3128,0,20,131,HTTP_PROXY
0,0,0,0,81,IP_ICMP
49490,3128,0,20,126,GOOGLE
58899,3128,0,20,126,GOOGLE
50368,3128,0,20,126,GOOGLE
44101,3128,1,32,131,HTTP_PROXY
40328,80,1,32,7,HTTP
56904,80,0,32,178,AMAZON
50352,443,0,32,124,YOUTUBE
54354,443,0,32,126,GOOGLE
33299,443,0,32,126,GOOGLE
49202,3128,0,20,131,HTTP_PROXY
63351,3128,0,20,126,GOOGLE
39060,443,1,32,126,GOOGLE
35345,443,0,32,126,GOOGLE
54972,3128,1,20,131,HTTP_PROXY
54431,3128,0,20,126,GOOGLE
60554,80,0,32,126,GOOGLE
49674,3128,0,20,130,HTTP_CONNECT
80,39832,0,32,7,HTTP
55487,3128,0,20,126,GOOGLE
3128,58997,1,20,7,HTTP
50213,3128,1,20,68,MSN
58262,3128,0,20,130,HTTP_CONNECT
54657,443,1,32,91,SSL
3128,53536,1,20,7,HTTP
51997,3128,0,20,131,HTTP_PROXY
3128,51176,1,20,7,HTTP
61995,3128,0,20,130,HTTP_CONNECT
59765,3128,0,20,131,HTTP_PROXY
49269,3128,0,20,131,HTTP_PROXY
51750,3128,1,20,119,FACEBOOK
57065,80,0,32,178,AMAZON
59410,443,0,32,91,SSL
3128,51657,0,32,131,HTTP_PROXY
57787,3128,0,20,131,HTTP_PROXY
59951,3128,0,32,130,HTTP_CONNECT
56747,3128,0,32,124,YOUTUBE
